image_path,label
Residential\Residential_2735.jpg,Residential
Industrial\Industrial_1226.jpg,Industrial
HerbaceousVegetation\HerbaceousVegetation_2582.jpg,HerbaceousVegetation
Pasture\Pasture_1677.jpg,Pasture
Pasture\Pasture_1544.jpg,Pasture
AnnualCrop\AnnualCrop_422.jpg,AnnualCrop
Pasture\Pasture_767.jpg,Pasture
Highway\Highway_377.jpg,Highway
River\River_219.jpg,River
Pasture\Pasture_1087.jpg,Pasture
Forest\Forest_2517.jpg,Forest
Residential\Residential_2289.jpg,Residential
AnnualCrop\AnnualCrop_429.jpg,AnnualCrop
PermanentCrop\PermanentCrop_1989.jpg,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_2761.jpg,HerbaceousVegetation
Residential\Residential_680.jpg,Residential
AnnualCrop\AnnualCrop_397.jpg,AnnualCrop
SeaLake\SeaLake_2777.jpg,SeaLake
Pasture\Pasture_111.jpg,Pasture
PermanentCrop\PermanentCrop_942.jpg,PermanentCrop
Residential\Residential_171.jpg,Residential
River\River_500.jpg,River
Residential\Residential_1307.jpg,Residential
River\River_1583.jpg,River
Residential\Residential_2131.jpg,Residential
PermanentCrop\PermanentCrop_1498.jpg,PermanentCrop
SeaLake\SeaLake_618.jpg,SeaLake
Residential\Residential_572.jpg,Residential
PermanentCrop\PermanentCrop_592.jpg,PermanentCrop
Pasture\Pasture_1040.jpg,Pasture
SeaLake\SeaLake_1849.jpg,SeaLake
Pasture\Pasture_1017.jpg,Pasture
River\River_1950.jpg,River
Industrial\Industrial_1833.jpg,Industrial
River\River_1977.jpg,River
PermanentCrop\PermanentCrop_1924.jpg,PermanentCrop
Residential\Residential_1427.jpg,Residential
Residential\Residential_377.jpg,Residential
Forest\Forest_1637.jpg,Forest
SeaLake\SeaLake_1898.jpg,SeaLake
Industrial\Industrial_152.jpg,Industrial
SeaLake\SeaLake_2199.jpg,SeaLake
SeaLake\SeaLake_867.jpg,SeaLake
Highway\Highway_2415.jpg,Highway
Industrial\Industrial_2278.jpg,Industrial
HerbaceousVegetation\HerbaceousVegetation_1095.jpg,HerbaceousVegetation
SeaLake\SeaLake_2990.jpg,SeaLake
Residential\Residential_921.jpg,Residential
Forest\Forest_2643.jpg,Forest
Residential\Residential_2143.jpg,Residential
River\River_821.jpg,River
Forest\Forest_1787.jpg,Forest
AnnualCrop\AnnualCrop_2056.jpg,AnnualCrop
River\River_1470.jpg,River
PermanentCrop\PermanentCrop_1259.jpg,PermanentCrop
Residential\Residential_2960.jpg,Residential
Pasture\Pasture_889.jpg,Pasture
Residential\Residential_2818.jpg,Residential
Pasture\Pasture_1326.jpg,Pasture
PermanentCrop\PermanentCrop_2461.jpg,PermanentCrop
Forest\Forest_2190.jpg,Forest
River\River_1313.jpg,River
SeaLake\SeaLake_2420.jpg,SeaLake
Industrial\Industrial_2332.jpg,Industrial
AnnualCrop\AnnualCrop_1579.jpg,AnnualCrop
AnnualCrop\AnnualCrop_990.jpg,AnnualCrop
AnnualCrop\AnnualCrop_263.jpg,AnnualCrop
PermanentCrop\PermanentCrop_1668.jpg,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_2035.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_2359.jpg,HerbaceousVegetation
SeaLake\SeaLake_1190.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_288.jpg,HerbaceousVegetation
PermanentCrop\PermanentCrop_386.jpg,PermanentCrop
Highway\Highway_1666.jpg,Highway
River\River_202.jpg,River
HerbaceousVegetation\HerbaceousVegetation_1883.jpg,HerbaceousVegetation
SeaLake\SeaLake_1484.jpg,SeaLake
Pasture\Pasture_790.jpg,Pasture
Forest\Forest_2782.jpg,Forest
PermanentCrop\PermanentCrop_1873.jpg,PermanentCrop
AnnualCrop\AnnualCrop_2550.jpg,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_1639.jpg,HerbaceousVegetation
Residential\Residential_85.jpg,Residential
Pasture\Pasture_921.jpg,Pasture
SeaLake\SeaLake_2411.jpg,SeaLake
Residential\Residential_2126.jpg,Residential
Highway\Highway_855.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_1072.jpg,HerbaceousVegetation
Residential\Residential_2897.jpg,Residential
River\River_2400.jpg,River
HerbaceousVegetation\HerbaceousVegetation_796.jpg,HerbaceousVegetation
SeaLake\SeaLake_1804.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_2541.jpg,HerbaceousVegetation
River\River_949.jpg,River
Highway\Highway_1129.jpg,Highway
SeaLake\SeaLake_1519.jpg,SeaLake
Forest\Forest_2651.jpg,Forest
AnnualCrop\AnnualCrop_2765.jpg,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_2455.jpg,HerbaceousVegetation
Forest\Forest_2361.jpg,Forest
PermanentCrop\PermanentCrop_2137.jpg,PermanentCrop
PermanentCrop\PermanentCrop_2429.jpg,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_186.jpg,HerbaceousVegetation
River\River_1070.jpg,River
Industrial\Industrial_1170.jpg,Industrial
HerbaceousVegetation\HerbaceousVegetation_811.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_2873.jpg,HerbaceousVegetation
Forest\Forest_2887.jpg,Forest
HerbaceousVegetation\HerbaceousVegetation_2023.jpg,HerbaceousVegetation
Residential\Residential_1132.jpg,Residential
AnnualCrop\AnnualCrop_2248.jpg,AnnualCrop
PermanentCrop\PermanentCrop_1035.jpg,PermanentCrop
Industrial\Industrial_2360.jpg,Industrial
Forest\Forest_2473.jpg,Forest
Pasture\Pasture_202.jpg,Pasture
HerbaceousVegetation\HerbaceousVegetation_2945.jpg,HerbaceousVegetation
Industrial\Industrial_346.jpg,Industrial
Forest\Forest_1063.jpg,Forest
SeaLake\SeaLake_2484.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_1066.jpg,HerbaceousVegetation
Forest\Forest_1329.jpg,Forest
AnnualCrop\AnnualCrop_666.jpg,AnnualCrop
AnnualCrop\AnnualCrop_399.jpg,AnnualCrop
Pasture\Pasture_56.jpg,Pasture
Residential\Residential_2277.jpg,Residential
Forest\Forest_2988.jpg,Forest
Residential\Residential_1759.jpg,Residential
Residential\Residential_1968.jpg,Residential
Highway\Highway_592.jpg,Highway
Forest\Forest_916.jpg,Forest
Residential\Residential_27.jpg,Residential
Residential\Residential_1906.jpg,Residential
River\River_2411.jpg,River
Pasture\Pasture_1468.jpg,Pasture
HerbaceousVegetation\HerbaceousVegetation_1853.jpg,HerbaceousVegetation
AnnualCrop\AnnualCrop_890.jpg,AnnualCrop
SeaLake\SeaLake_1242.jpg,SeaLake
Industrial\Industrial_2496.jpg,Industrial
Forest\Forest_156.jpg,Forest
Industrial\Industrial_2354.jpg,Industrial
Forest\Forest_482.jpg,Forest
Forest\Forest_525.jpg,Forest
River\River_1560.jpg,River
AnnualCrop\AnnualCrop_2777.jpg,AnnualCrop
Residential\Residential_846.jpg,Residential
Pasture\Pasture_661.jpg,Pasture
Industrial\Industrial_1627.jpg,Industrial
Residential\Residential_1411.jpg,Residential
PermanentCrop\PermanentCrop_636.jpg,PermanentCrop
Forest\Forest_2767.jpg,Forest
Residential\Residential_810.jpg,Residential
Highway\Highway_91.jpg,Highway
Forest\Forest_1900.jpg,Forest
SeaLake\SeaLake_2399.jpg,SeaLake
Residential\Residential_1963.jpg,Residential
Highway\Highway_594.jpg,Highway
Forest\Forest_809.jpg,Forest
AnnualCrop\AnnualCrop_2936.jpg,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_2633.jpg,HerbaceousVegetation
Industrial\Industrial_188.jpg,Industrial
Pasture\Pasture_1743.jpg,Pasture
SeaLake\SeaLake_1244.jpg,SeaLake
Pasture\Pasture_1438.jpg,Pasture
Industrial\Industrial_1194.jpg,Industrial
Highway\Highway_558.jpg,Highway
River\River_828.jpg,River
HerbaceousVegetation\HerbaceousVegetation_2430.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_2280.jpg,HerbaceousVegetation
Highway\Highway_1047.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_1025.jpg,HerbaceousVegetation
AnnualCrop\AnnualCrop_1392.jpg,AnnualCrop
River\River_2117.jpg,River
Residential\Residential_75.jpg,Residential
River\River_557.jpg,River
Residential\Residential_2522.jpg,Residential
AnnualCrop\AnnualCrop_2013.jpg,AnnualCrop
AnnualCrop\AnnualCrop_2628.jpg,AnnualCrop
Highway\Highway_616.jpg,Highway
Forest\Forest_2817.jpg,Forest
AnnualCrop\AnnualCrop_2940.jpg,AnnualCrop
Pasture\Pasture_1072.jpg,Pasture
Residential\Residential_2431.jpg,Residential
AnnualCrop\AnnualCrop_2642.jpg,AnnualCrop
PermanentCrop\PermanentCrop_120.jpg,PermanentCrop
AnnualCrop\AnnualCrop_2151.jpg,AnnualCrop
SeaLake\SeaLake_2354.jpg,SeaLake
Residential\Residential_15.jpg,Residential
Highway\Highway_1955.jpg,Highway
AnnualCrop\AnnualCrop_1597.jpg,AnnualCrop
Highway\Highway_456.jpg,Highway
Residential\Residential_1163.jpg,Residential
SeaLake\SeaLake_170.jpg,SeaLake
SeaLake\SeaLake_13.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_19.jpg,HerbaceousVegetation
Industrial\Industrial_2471.jpg,Industrial
AnnualCrop\AnnualCrop_62.jpg,AnnualCrop
Highway\Highway_1212.jpg,Highway
AnnualCrop\AnnualCrop_3.jpg,AnnualCrop
Pasture\Pasture_1924.jpg,Pasture
Pasture\Pasture_1705.jpg,Pasture
PermanentCrop\PermanentCrop_2351.jpg,PermanentCrop
AnnualCrop\AnnualCrop_2809.jpg,AnnualCrop
Forest\Forest_1169.jpg,Forest
River\River_1538.jpg,River
HerbaceousVegetation\HerbaceousVegetation_2218.jpg,HerbaceousVegetation
AnnualCrop\AnnualCrop_527.jpg,AnnualCrop
PermanentCrop\PermanentCrop_1873.jpg,PermanentCrop
PermanentCrop\PermanentCrop_2097.jpg,PermanentCrop
Highway\Highway_1467.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_1566.jpg,HerbaceousVegetation
Residential\Residential_2209.jpg,Residential
Highway\Highway_454.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_198.jpg,HerbaceousVegetation
Pasture\Pasture_188.jpg,Pasture
Forest\Forest_851.jpg,Forest
AnnualCrop\AnnualCrop_609.jpg,AnnualCrop
Pasture\Pasture_181.jpg,Pasture
AnnualCrop\AnnualCrop_1341.jpg,AnnualCrop
AnnualCrop\AnnualCrop_593.jpg,AnnualCrop
AnnualCrop\AnnualCrop_1414.jpg,AnnualCrop
Highway\Highway_1827.jpg,Highway
Forest\Forest_2882.jpg,Forest
SeaLake\SeaLake_2672.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_1255.jpg,HerbaceousVegetation
Forest\Forest_2079.jpg,Forest
Pasture\Pasture_1476.jpg,Pasture
Forest\Forest_692.jpg,Forest
River\River_1644.jpg,River
SeaLake\SeaLake_309.jpg,SeaLake
Highway\Highway_328.jpg,Highway
Residential\Residential_2680.jpg,Residential
PermanentCrop\PermanentCrop_960.jpg,PermanentCrop
River\River_532.jpg,River
Highway\Highway_996.jpg,Highway
Pasture\Pasture_1337.jpg,Pasture
AnnualCrop\AnnualCrop_124.jpg,AnnualCrop
Forest\Forest_2453.jpg,Forest
Forest\Forest_1887.jpg,Forest
HerbaceousVegetation\HerbaceousVegetation_536.jpg,HerbaceousVegetation
PermanentCrop\PermanentCrop_305.jpg,PermanentCrop
Pasture\Pasture_309.jpg,Pasture
Industrial\Industrial_1083.jpg,Industrial
River\River_144.jpg,River
Forest\Forest_1262.jpg,Forest
Industrial\Industrial_1106.jpg,Industrial
PermanentCrop\PermanentCrop_1308.jpg,PermanentCrop
Residential\Residential_1618.jpg,Residential
River\River_2202.jpg,River
Residential\Residential_540.jpg,Residential
Residential\Residential_553.jpg,Residential
River\River_2414.jpg,River
Forest\Forest_2434.jpg,Forest
River\River_2013.jpg,River
Residential\Residential_1413.jpg,Residential
Highway\Highway_2227.jpg,Highway
SeaLake\SeaLake_1747.jpg,SeaLake
Forest\Forest_1254.jpg,Forest
Forest\Forest_507.jpg,Forest
River\River_1678.jpg,River
HerbaceousVegetation\HerbaceousVegetation_969.jpg,HerbaceousVegetation
Pasture\Pasture_1286.jpg,Pasture
Forest\Forest_1593.jpg,Forest
PermanentCrop\PermanentCrop_1352.jpg,PermanentCrop
SeaLake\SeaLake_2839.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_1390.jpg,HerbaceousVegetation
River\River_1191.jpg,River
Forest\Forest_75.jpg,Forest
River\River_940.jpg,River
HerbaceousVegetation\HerbaceousVegetation_2424.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_279.jpg,HerbaceousVegetation
Industrial\Industrial_352.jpg,Industrial
PermanentCrop\PermanentCrop_2456.jpg,PermanentCrop
Pasture\Pasture_951.jpg,Pasture
AnnualCrop\AnnualCrop_1655.jpg,AnnualCrop
PermanentCrop\PermanentCrop_905.jpg,PermanentCrop
AnnualCrop\AnnualCrop_212.jpg,AnnualCrop
SeaLake\SeaLake_267.jpg,SeaLake
Residential\Residential_2600.jpg,Residential
Pasture\Pasture_336.jpg,Pasture
HerbaceousVegetation\HerbaceousVegetation_1194.jpg,HerbaceousVegetation
Forest\Forest_498.jpg,Forest
HerbaceousVegetation\HerbaceousVegetation_2149.jpg,HerbaceousVegetation
PermanentCrop\PermanentCrop_2415.jpg,PermanentCrop
PermanentCrop\PermanentCrop_472.jpg,PermanentCrop
PermanentCrop\PermanentCrop_2464.jpg,PermanentCrop
AnnualCrop\AnnualCrop_1587.jpg,AnnualCrop
PermanentCrop\PermanentCrop_1251.jpg,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_1050.jpg,HerbaceousVegetation
River\River_28.jpg,River
Highway\Highway_519.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_1196.jpg,HerbaceousVegetation
Forest\Forest_1016.jpg,Forest
Highway\Highway_586.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_2774.jpg,HerbaceousVegetation
Residential\Residential_2830.jpg,Residential
Forest\Forest_2190.jpg,Forest
SeaLake\SeaLake_1108.jpg,SeaLake
PermanentCrop\PermanentCrop_1466.jpg,PermanentCrop
SeaLake\SeaLake_508.jpg,SeaLake
River\River_870.jpg,River
River\River_1503.jpg,River
HerbaceousVegetation\HerbaceousVegetation_199.jpg,HerbaceousVegetation
Forest\Forest_2317.jpg,Forest
Highway\Highway_2204.jpg,Highway
Forest\Forest_170.jpg,Forest
Industrial\Industrial_2237.jpg,Industrial
Residential\Residential_571.jpg,Residential
SeaLake\SeaLake_284.jpg,SeaLake
AnnualCrop\AnnualCrop_1821.jpg,AnnualCrop
AnnualCrop\AnnualCrop_1700.jpg,AnnualCrop
River\River_379.jpg,River
Highway\Highway_1488.jpg,Highway
Forest\Forest_1163.jpg,Forest
Pasture\Pasture_1690.jpg,Pasture
River\River_2214.jpg,River
AnnualCrop\AnnualCrop_2354.jpg,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_526.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_2733.jpg,HerbaceousVegetation
Residential\Residential_511.jpg,Residential
AnnualCrop\AnnualCrop_1385.jpg,AnnualCrop
Residential\Residential_465.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_1453.jpg,HerbaceousVegetation
SeaLake\SeaLake_1302.jpg,SeaLake
Forest\Forest_1661.jpg,Forest
Highway\Highway_1243.jpg,Highway
PermanentCrop\PermanentCrop_1991.jpg,PermanentCrop
AnnualCrop\AnnualCrop_1488.jpg,AnnualCrop
PermanentCrop\PermanentCrop_1519.jpg,PermanentCrop
PermanentCrop\PermanentCrop_784.jpg,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_2328.jpg,HerbaceousVegetation
AnnualCrop\AnnualCrop_1368.jpg,AnnualCrop
Residential\Residential_44.jpg,Residential
Pasture\Pasture_946.jpg,Pasture
SeaLake\SeaLake_1702.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_2948.jpg,HerbaceousVegetation
SeaLake\SeaLake_1178.jpg,SeaLake
PermanentCrop\PermanentCrop_505.jpg,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_102.jpg,HerbaceousVegetation
AnnualCrop\AnnualCrop_173.jpg,AnnualCrop
Pasture\Pasture_997.jpg,Pasture
Residential\Residential_840.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_1653.jpg,HerbaceousVegetation
SeaLake\SeaLake_2052.jpg,SeaLake
Residential\Residential_1844.jpg,Residential
Highway\Highway_1703.jpg,Highway
Forest\Forest_1844.jpg,Forest
AnnualCrop\AnnualCrop_1164.jpg,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_852.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_1309.jpg,HerbaceousVegetation
Forest\Forest_1051.jpg,Forest
Pasture\Pasture_1875.jpg,Pasture
SeaLake\SeaLake_2934.jpg,SeaLake
River\River_1770.jpg,River
Forest\Forest_2752.jpg,Forest
PermanentCrop\PermanentCrop_1959.jpg,PermanentCrop
River\River_1505.jpg,River
Residential\Residential_562.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_2232.jpg,HerbaceousVegetation
PermanentCrop\PermanentCrop_1379.jpg,PermanentCrop
Pasture\Pasture_565.jpg,Pasture
Pasture\Pasture_1130.jpg,Pasture
Residential\Residential_2381.jpg,Residential
Highway\Highway_923.jpg,Highway
AnnualCrop\AnnualCrop_1386.jpg,AnnualCrop
Industrial\Industrial_2214.jpg,Industrial
Residential\Residential_2265.jpg,Residential
River\River_986.jpg,River
Highway\Highway_1852.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_1331.jpg,HerbaceousVegetation
Pasture\Pasture_509.jpg,Pasture
SeaLake\SeaLake_2241.jpg,SeaLake
Residential\Residential_664.jpg,Residential
Residential\Residential_2912.jpg,Residential
SeaLake\SeaLake_1655.jpg,SeaLake
AnnualCrop\AnnualCrop_1627.jpg,AnnualCrop
SeaLake\SeaLake_2417.jpg,SeaLake
River\River_820.jpg,River
PermanentCrop\PermanentCrop_820.jpg,PermanentCrop
SeaLake\SeaLake_287.jpg,SeaLake
Highway\Highway_1220.jpg,Highway
Residential\Residential_1154.jpg,Residential
SeaLake\SeaLake_456.jpg,SeaLake
AnnualCrop\AnnualCrop_1200.jpg,AnnualCrop
Forest\Forest_902.jpg,Forest
PermanentCrop\PermanentCrop_2196.jpg,PermanentCrop
Industrial\Industrial_1922.jpg,Industrial
AnnualCrop\AnnualCrop_389.jpg,AnnualCrop
Pasture\Pasture_1660.jpg,Pasture
PermanentCrop\PermanentCrop_1710.jpg,PermanentCrop
Residential\Residential_1549.jpg,Residential
SeaLake\SeaLake_2324.jpg,SeaLake
Industrial\Industrial_1541.jpg,Industrial
SeaLake\SeaLake_1152.jpg,SeaLake
Forest\Forest_1440.jpg,Forest
Pasture\Pasture_240.jpg,Pasture
Residential\Residential_4.jpg,Residential
Pasture\Pasture_259.jpg,Pasture
River\River_710.jpg,River
Residential\Residential_2066.jpg,Residential
Highway\Highway_576.jpg,Highway
AnnualCrop\AnnualCrop_2932.jpg,AnnualCrop
Pasture\Pasture_1727.jpg,Pasture
SeaLake\SeaLake_2837.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_1652.jpg,HerbaceousVegetation
Forest\Forest_521.jpg,Forest
AnnualCrop\AnnualCrop_792.jpg,AnnualCrop
Residential\Residential_592.jpg,Residential
AnnualCrop\AnnualCrop_2186.jpg,AnnualCrop
AnnualCrop\AnnualCrop_799.jpg,AnnualCrop
River\River_1815.jpg,River
PermanentCrop\PermanentCrop_1.jpg,PermanentCrop
River\River_1567.jpg,River
Residential\Residential_1180.jpg,Residential
SeaLake\SeaLake_1545.jpg,SeaLake
SeaLake\SeaLake_707.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_1478.jpg,HerbaceousVegetation
Industrial\Industrial_1222.jpg,Industrial
PermanentCrop\PermanentCrop_1192.jpg,PermanentCrop
PermanentCrop\PermanentCrop_460.jpg,PermanentCrop
AnnualCrop\AnnualCrop_606.jpg,AnnualCrop
Residential\Residential_1017.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_1092.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_1382.jpg,HerbaceousVegetation
Residential\Residential_298.jpg,Residential
Industrial\Industrial_1859.jpg,Industrial
Pasture\Pasture_1903.jpg,Pasture
Pasture\Pasture_1361.jpg,Pasture
River\River_430.jpg,River
Pasture\Pasture_819.jpg,Pasture
River\River_288.jpg,River
Highway\Highway_370.jpg,Highway
Highway\Highway_262.jpg,Highway
AnnualCrop\AnnualCrop_180.jpg,AnnualCrop
Residential\Residential_272.jpg,Residential
Forest\Forest_278.jpg,Forest
AnnualCrop\AnnualCrop_873.jpg,AnnualCrop
River\River_185.jpg,River
Forest\Forest_2666.jpg,Forest
AnnualCrop\AnnualCrop_928.jpg,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_2106.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_1275.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_2507.jpg,HerbaceousVegetation
Industrial\Industrial_357.jpg,Industrial
AnnualCrop\AnnualCrop_717.jpg,AnnualCrop
AnnualCrop\AnnualCrop_303.jpg,AnnualCrop
SeaLake\SeaLake_1657.jpg,SeaLake
SeaLake\SeaLake_411.jpg,SeaLake
River\River_1998.jpg,River
SeaLake\SeaLake_818.jpg,SeaLake
SeaLake\SeaLake_1279.jpg,SeaLake
Forest\Forest_1149.jpg,Forest
SeaLake\SeaLake_2791.jpg,SeaLake
River\River_1718.jpg,River
PermanentCrop\PermanentCrop_1023.jpg,PermanentCrop
Forest\Forest_1756.jpg,Forest
AnnualCrop\AnnualCrop_1934.jpg,AnnualCrop
Forest\Forest_2148.jpg,Forest
River\River_260.jpg,River
Highway\Highway_1342.jpg,Highway
PermanentCrop\PermanentCrop_839.jpg,PermanentCrop
Residential\Residential_779.jpg,Residential
Industrial\Industrial_1894.jpg,Industrial
River\River_792.jpg,River
Highway\Highway_1076.jpg,Highway
Forest\Forest_1182.jpg,Forest
SeaLake\SeaLake_1336.jpg,SeaLake
Residential\Residential_2005.jpg,Residential
Pasture\Pasture_879.jpg,Pasture
Highway\Highway_52.jpg,Highway
Highway\Highway_685.jpg,Highway
River\River_1060.jpg,River
HerbaceousVegetation\HerbaceousVegetation_515.jpg,HerbaceousVegetation
AnnualCrop\AnnualCrop_1635.jpg,AnnualCrop
Highway\Highway_1331.jpg,Highway
Highway\Highway_445.jpg,Highway
Pasture\Pasture_736.jpg,Pasture
Highway\Highway_2490.jpg,Highway
Pasture\Pasture_371.jpg,Pasture
SeaLake\SeaLake_2586.jpg,SeaLake
Highway\Highway_2226.jpg,Highway
AnnualCrop\AnnualCrop_2851.jpg,AnnualCrop
AnnualCrop\AnnualCrop_2901.jpg,AnnualCrop
SeaLake\SeaLake_2612.jpg,SeaLake
AnnualCrop\AnnualCrop_821.jpg,AnnualCrop
River\River_504.jpg,River
Highway\Highway_1263.jpg,Highway
Industrial\Industrial_614.jpg,Industrial
Pasture\Pasture_1337.jpg,Pasture
PermanentCrop\PermanentCrop_1096.jpg,PermanentCrop
Forest\Forest_53.jpg,Forest
River\River_2130.jpg,River
Forest\Forest_139.jpg,Forest
Residential\Residential_2665.jpg,Residential
Residential\Residential_109.jpg,Residential
Residential\Residential_522.jpg,Residential
SeaLake\SeaLake_638.jpg,SeaLake
PermanentCrop\PermanentCrop_2286.jpg,PermanentCrop
Residential\Residential_1269.jpg,Residential
Forest\Forest_2124.jpg,Forest
Residential\Residential_1905.jpg,Residential
River\River_79.jpg,River
AnnualCrop\AnnualCrop_1940.jpg,AnnualCrop
AnnualCrop\AnnualCrop_32.jpg,AnnualCrop
Pasture\Pasture_1687.jpg,Pasture
HerbaceousVegetation\HerbaceousVegetation_1569.jpg,HerbaceousVegetation
PermanentCrop\PermanentCrop_721.jpg,PermanentCrop
Forest\Forest_2621.jpg,Forest
Forest\Forest_1691.jpg,Forest
SeaLake\SeaLake_1985.jpg,SeaLake
Forest\Forest_1469.jpg,Forest
PermanentCrop\PermanentCrop_1090.jpg,PermanentCrop
AnnualCrop\AnnualCrop_637.jpg,AnnualCrop
Residential\Residential_1999.jpg,Residential
Residential\Residential_248.jpg,Residential
Industrial\Industrial_2458.jpg,Industrial
AnnualCrop\AnnualCrop_1219.jpg,AnnualCrop
AnnualCrop\AnnualCrop_2657.jpg,AnnualCrop
Highway\Highway_1743.jpg,Highway
River\River_2160.jpg,River
PermanentCrop\PermanentCrop_1574.jpg,PermanentCrop
